ticker,subindustry,market_cap
TARS,pharmaceuticals_biotechnology_and_life_sciences,377.1
TASK,software_and_services,3988.3
TAST,consumer_services,105.4
TBBK,banks,1507.6
TBK,banks,1967.1
TBLA,media_and_entertainment,1111.2
TBNK,banks,211.9
TCBI,banks,2946.1
TCBK,banks,1345.1
TCBX,banks,304.3
TCDA,pharmaceuticals_biotechnology_and_life_sciences,650.9
TCOM,consumer_services,14508.5
TCRR,pharmaceuticals_biotechnology_and_life_sciences,92.5
TCRT,pharmaceuticals_biotechnology_and_life_sciences,90.2
TDUP,retailing,871.6
TEAM,software_and_services,69430.0
TECH,pharmaceuticals_biotechnology_and_life_sciences,16235.9
TEDU,consumer_services,26.3
TENB,software_and_services,6803.6
TER,semiconductors_and_semiconductor_equipment,18197.1
TERN,pharmaceuticals_biotechnology_and_life_sciences,58.9
TESS,technology_hardware_and_equipment,55.4
TFSL,banks,4371.6
THFF,banks,551.0
THRM,automobiles_and_components,2323.1
THRN,consumer_staples,385.7
THRX,pharmaceuticals_biotechnology_and_life_sciences,440.5
TIG,insurance,234.4
TIGO,telecommunication_services,2713.7
TIGR,diversified_financials,723.9
TIL,pharmaceuticals_biotechnology_and_life_sciences,1149.7
TILE,commercial_and_professional_services,780.2
TITN,capital_goods,592.4
TLRY,pharmaceuticals_biotechnology_and_life_sciences,2901.6
TMC,metals_and_mining,440.0
TMCI,health_care_equipment_and_services,1095.1
TMUS,telecommunication_services,165955.7
TNYA,pharmaceuticals_biotechnology_and_life_sciences,432.3
TOWN,banks,2161.4
TPTX,pharmaceuticals_biotechnology_and_life_sciences,1580.0
TREE,diversified_financials,1354.9
TRIB,health_care_equipment_and_services,28.1
TRIP,media_and_entertainment,3862.0
TRMB,technology_hardware_and_equipment,17353.2
TRMD,energy,798.9
TRMK,banks,1868.9
TROW,diversified_financials,33059.8
TRS,containers_and_packaging,1408.9
TRST,banks,606.8
TRUE,media_and_entertainment,363.1
TRVG,media_and_entertainment,792.7
TSAT,telecommunication_services,158.0
TSC,banks,1147.5
TSCO,retailing,24857.2
TSEM,semiconductors_and_semiconductor_equipment,5271.3
TSHA,pharmaceuticals_biotechnology_and_life_sciences,208.5
TSLA,automobiles_and_components,1062600.9
TSP,transportation,2501.4
TSVT,pharmaceuticals_biotechnology_and_life_sciences,596.6
TTEC,software_and_services,3820.7
TTEK,commercial_and_professional_services,8224.1
TTMI,technology_hardware_and_equipment,1450.3
TTWO,media_and_entertainment,15361.2
TUSK,energy,118.1
TVTY,health_care_equipment_and_services,1606.3
TW,diversified_financials,17259.3
TWIN,capital_goods,200.7
TWKS,software_and_services,6386.4
TWOU,consumer_services,888.7
TWST,pharmaceuticals_biotechnology_and_life_sciences,2338.8
TXG,pharmaceuticals_biotechnology_and_life_sciences,7189.4
TXMD,pharmaceuticals_biotechnology_and_life_sciences,114.9
TXN,semiconductors_and_semiconductor_equipment,165250.5
TXRH,consumer_services,5891.8
TYRA,pharmaceuticals_biotechnology_and_life_sciences,380.3
TZOO,media_and_entertainment,74.6
UAL,transportation,15013.2
UBFO,banks,141.6
UBSI,banks,4751.7
UBX,pharmaceuticals_biotechnology_and_life_sciences,69.8
UCBI,banks,3406.6
UCTT,semiconductors_and_semiconductor_equipment,1589.4
UDMY,consumer_services,1668.8
UEIC,consumer_durables_and_apparel,385.7
UEPS,software_and_services,296.5
UFCS,insurance,742.8
UFPI,capital_goods,4708.6
UHAL,transportation,11007.6
ULCC,transportation,2538.2
ULH,transportation,497.7
ULTA,retailing,22415.4
UMBF,banks,4667.5
UMPQ,banks,4020.6
UNIT,real_estate,3229.5
UPST,diversified_financials,7407.3
UPWK,commercial_and_professional_services,2742.1
URBN,retailing,2544.6
USAK,transportation,130.8
USAP,metals_and_mining,81.7
USLM,construction_materials,657.5
UTHR,pharmaceuticals_biotechnology_and_life_sciences,8315.1
UTMD,health_care_equipment_and_services,319.7
UTSI,technology_hardware_and_equipment,26.9
UVSP,banks,770.1
UXIN,retailing,317.9
VALN,pharmaceuticals_biotechnology_and_life_sciences,1930.7
VBNK,banks,300.5
VC,automobiles_and_components,2712.2
VCSA,consumer_services,1604.5
VECO,semiconductors_and_semiconductor_equipment,1221.5
VECT,pharmaceuticals_biotechnology_and_life_sciences,185.3
VEON,telecommunication_services,997.0
VERV,pharmaceuticals_biotechnology_and_life_sciences,919.1
VG,software_and_services,5139.5
VIA,utilities,122.3
VIAV,technology_hardware_and_equipment,3424.9
VICR,capital_goods,2845.9
VIGL,pharmaceuticals_biotechnology_and_life_sciences,199.6
VINP,diversified_financials,790.4
VIOT,consumer_durables_and_apparel,116.9
VIR,pharmaceuticals_biotechnology_and_life_sciences,3076.9
VIRT,diversified_financials,3909.3
VIRX,pharmaceuticals_biotechnology_and_life_sciences,117.9
VIVO,health_care_equipment_and_services,1192.6
VLDR,technology_hardware_and_equipment,422.0
VLY,banks,6480.1
VMEO,media_and_entertainment,1878.0
VNET,software_and_services,939.9
VOD,telecommunication_services,47962.3
VOR,pharmaceuticals_biotechnology_and_life_sciences,215.9
VOXX,consumer_durables_and_apparel,217.0
VRA,consumer_durables_and_apparel,225.1
VREX,health_care_equipment_and_services,825.4
VRM,retailing,270.1
VRNS,software_and_services,5466.3
VRNT,software_and_services,3597.9
VRSK,commercial_and_professional_services,34185.4
VRSN,software_and_services,23955.0
VRTS,diversified_financials,1573.3
VRTX,pharmaceuticals_biotechnology_and_life_sciences,71923.0
VSAT,technology_hardware_and_equipment,3347.4
VSEC,commercial_and_professional_services,516.3
VSTA,consumer_services,434.7
VTRS,pharmaceuticals_biotechnology_and_life_sciences,13208.6
VTRU,consumer_services,361.6
VTYX,pharmaceuticals_biotechnology_and_life_sciences,768.6
VWTR,commercial_and_professional_services,293.7
VYGR,pharmaceuticals_biotechnology_and_life_sciences,363.6
VYNE,pharmaceuticals_biotechnology_and_life_sciences,28.5
WABC,banks,1596.0
WAFD,banks,2118.6
WASH,banks,869.0
WB,media_and_entertainment,5346.3
WBA,consumer_staples,39388.1
WBD,media_and_entertainment,59427.6
WDAY,software_and_services,56379.6
WDC,technology_hardware_and_equipment,15317.3
WDFC,consumer_staples,2625.8
WEJO,media_and_entertainment,291.6
WEN,consumer_services,4428.4
WERN,transportation,2497.6
WETF,diversified_financials,902.9
WEYS,retailing,249.8
WFRD,energy,2733.0
WING,consumer_services,3225.2
WIRE,capital_goods,2205.8
WISH,retailing,1372.8
WIX,software_and_services,5357.8
WKME,software_and_services,1286.4
WMG,media_and_entertainment,17920.7
WNEB,banks,179.7
WOOF,retailing,5941.3
WPRT,capital_goods,242.7
WRLD,diversified_financials,1222.7
WSBC,banks,2106.4
WSBF,banks,460.2
WSFS,banks,2720.0
WTBA,banks,433.4
WTFC,banks,5299.9
WTRH,retailing,49.5
WTW,insurance,26633.4
WW,consumer_services,742.2
WWD,capital_goods,7616.7
WYNN,consumer_services,9018.4
XBIT,pharmaceuticals_biotechnology_and_life_sciences,249.3
XEL,utilities,40752.7
XERS,pharmaceuticals_biotechnology_and_life_sciences,325.3
XLO,pharmaceuticals_biotechnology_and_life_sciences,140.9
XM,software_and_services,15464.6
XMTR,retailing,1879.1
XNET,software_and_services,108.6
XP,diversified_financials,15763.8
XPER,software_and_services,1732.7
XRAY,health_care_equipment_and_services,9092.1
XRX,technology_hardware_and_equipment,3028.9
YELL,transportation,250.8
YMAB,pharmaceuticals_biotechnology_and_life_sciences,556.9
YORW,utilities,596.0
YQ,consumer_services,101.1
YY,media_and_entertainment,2939.1
Z,real_estate,12000.3
ZBRA,technology_hardware_and_equipment,21473.7
ZD,media_and_entertainment,4686.0
ZEAL,pharmaceuticals_biotechnology_and_life_sciences,570.9
ZEUS,metals_and_mining,453.0
ZG,real_estate,12000.3
ZI,media_and_entertainment,22864.3
ZIMV,health_care_equipment_and_services,730.1
ZION,banks,9953.6
ZM,software_and_services,33256.6
ZNGA,media_and_entertainment,10303.7
ZS,software_and_services,32278.9
ZUMZ,retailing,809.2
ZVO,consumer_services,27.2
ZY,chemicals,207.3
ZYXI,health_care_equipment_and_services,289.6
A,pharmaceuticals_biotechnology_and_life_sciences,37973.3
AA,metals_and_mining,15967.1
AAC,diversified_financials,1230.0
AAIC,diversified_financials,104.5
AAN,retailing,703.8
AAP,retailing,13496.8
AAT,real_estate,2201.8
ABB,capital_goods,60584.5
ABBV,pharmaceuticals_biotechnology_and_life_sciences,276158.6
ABC,health_care_equipment_and_services,34058.0
ABEV,consumer_staples,49269.2
ABG,retailing,3808.0
ABM,commercial_and_professional_services,3386.9
ABR,diversified_financials,2771.5
ABT,health_care_equipment_and_services,211582.6
ACA,capital_goods,2706.0
ACC,real_estate,9011.4
ACCO,commercial_and_professional_services,752.4
ACDI,diversified_financials,375.8
ACEL,consumer_services,1162.8
ACH,metals_and_mining,13330.1
ACHR,capital_goods,949.3
ACI,consumer_staples,16529.8
ACM,capital_goods,11072.8
ACN,software_and_services,203049.3
ACR,diversified_financials,107.7
ACRE,diversified_financials,749.5
ADC,real_estate,5077.1
ADCT,pharmaceuticals_biotechnology_and_life_sciences,1015.4
ADM,consumer_staples,53958.5
ADNT,automobiles_and_components,3403.1
ADT,consumer_services,6554.2
ADX,diversified_financials,2131.5
AEE,utilities,24936.8
AEG,insurance,11526.6
AEL,insurance,3934.2
AEM,metals_and_mining,29184.0
AENZ,capital_goods,419.8
AEO,retailing,3002.0
AER,capital_goods,12639.9
AES,utilities,16297.8
AEVA,technology_hardware_and_equipment,822.9
AFG,insurance,12424.9
AFI,capital_goods,37.0
AFL,insurance,42527.1
AFTR,diversified_financials,303.4
AG,metals_and_mining,3382.8
AGAC,diversified_financials,508.2
AGCB,diversified_financials,564.3
AGCO,capital_goods,10681.1
AGI,metals_and_mining,3416.1
AGL,health_care_equipment_and_services,9249.5
AGM,banks,1200.7
AGO,insurance,3960.5
AGR,utilities,18810.9
AGRO,consumer_staples,1380.9
AGS,consumer_services,230.7
AGTI,health_care_equipment_and_services,2845.3
AGX,capital_goods,550.7
AHH,real_estate,974.2
AHT,real_estate,299.3
AI,software_and_services,2107.2
AIG,insurance,51285.4
AIN,capital_goods,2683.2
AIO,diversified_financials,701.2
AIR,capital_goods,1777.5
AIRC,real_estate,8310.0
AIT,capital_goods,3839.5
AIV,real_estate,1038.9
AIZ,insurance,10936.9
AJG,insurance,37625.7
AJRD,capital_goods,3354.7
AJX,diversified_financials,227.9
AKA,retailing,535.2
AKR,real_estate,2013.7
AL,capital_goods,5177.8
ALB,chemicals,25548.1
ALC,health_care_equipment_and_services,38353.7
ALE,utilities,3602.4
ALEX,real_estate,1654.2
ALG,capital_goods,1637.5
ALIT,commercial_and_professional_services,4442.8
ALK,transportation,7347.1
ALL,insurance,39116.2
ALLE,capital_goods,9642.7
ALLG,retailing,2873.6
ALLY,diversified_financials,14666.6
ALSN,capital_goods,3517.5
ALTG,capital_goods,379.0
ALV,automobiles_and_components,6634.2
ALX,real_estate,1349.5
AM,energy,5450.4
AMAM,pharmaceuticals_biotechnology_and_life_sciences,147.0
AMBC,insurance,398.4
AMBP,containers_and_packaging,4856.6
AMC,media_and_entertainment,9653.4
AMCR,containers_and_packaging,17421.2
AME,capital_goods,30082.3
AMG,diversified_financials,5372.9
AMH,real_estate,14975.1
AMN,health_care_equipment_and_services,4945.5
AMOV,telecommunication_services,71013.2
AMP,diversified_financials,32911.1
AMPS,utilities,986.4
AMPY,energy,270.3
AMR,metals_and_mining,2935.7
AMRC,capital_goods,2921.4
AMRX,pharmaceuticals_biotechnology_and_life_sciences,632.7
AMT,real_estate,118061.2
AMWL,health_care_equipment_and_services,982.2
AMX,telecommunication_services,71013.2
AN,retailing,6667.4
ANAC,diversified_financials,388.2
ANET,technology_hardware_and_equipment,39641.6
ANF,retailing,1873.2
ANTM,health_care_equipment_and_services,124728.5
ANVS,pharmaceuticals_biotechnology_and_life_sciences,105.3
AOMR,diversified_financials,401.9
AON,insurance,70770.7
AORT,health_care_equipment_and_services,900.8
AOS,capital_goods,10264.6
AP,metals_and_mining,108.0
APAM,diversified_financials,2595.7
APCA,diversified_financials,216.3
APD,chemicals,55334.0
APG,capital_goods,4788.3
APGB,diversified_financials,847.0
APH,technology_hardware_and_equipment,42491.0
APLE,real_estate,4126.9
APO,diversified_financials,33450.3
APRN,consumer_staples,136.5
APSG,diversified_financials,1019.0
APTS,real_estate,1581.1
APTV,automobiles_and_components,29928.0
AQN,utilities,10483.5
AQNU,utilities,10483.5
AQUA,capital_goods,5396.0
AR,energy,11206.7
ARC,commercial_and_professional_services,166.3
ARCH,energy,2563.5
ARCO,consumer_services,1643.9
ARE,real_estate,32243.7
ARES,diversified_financials,14008.6
ARGO,insurance,1413.7
ARI,diversified_financials,1908.6
ARIS,commercial_and_professional_services,411.0
ARL,real_estate,306.4
ARLO,technology_hardware_and_equipment,715.7
ARMK,consumer_services,9575.9
ARNC,metals_and_mining,2880.5
AROC,energy,1515.7
ARR,diversified_financials,727.1
ARW,technology_hardware_and_equipment,7509.0
ASA,diversified_financials,437.3
ASAI,consumer_staples,4702.8
ASAN,software_and_services,6215.7
ASB,banks,3277.7
ASC,energy,185.9
ASGN,commercial_and_professional_services,6201.8
ASH,chemicals,6150.6
ASIX,chemicals,1505.0
ASPN,chemicals,954.7
ASR,transportation,6239.5
ASX,semiconductors_and_semiconductor_equipment,14306.8
ASZ,diversified_financials,1935.0
ATA,diversified_financials,148.5
ATAQ,diversified_financials,191.7
ATC,chemicals,4238.5
ATCO,transportation,3379.4
ATEN,software_and_services,1017.6
ATGE,consumer_services,1525.1
ATHM,media_and_entertainment,3256.3
ATI,metals_and_mining,3711.6
ATIP,health_care_equipment_and_services,365.0
ATKR,capital_goods,4330.9
ATO,utilities,16334.5
ATR,containers_and_packaging,7685.2
ATTO,commercial_and_professional_services,368.0
ATUS,media_and_entertainment,5469.5
AU,metals_and_mining,9657.2
AUD,media_and_entertainment,396.5
AUS,diversified_financials,969.9
AUY,metals_and_mining,5997.2
AVA,utilities,3229.9
AVAL,banks,4780.6
AVAN,diversified_financials,743.3
AVB,real_estate,34466.7
AVD,chemicals,737.7
AVLR,software_and_services,7963.0
AVNS,health_care_equipment_and_services,1515.6
AVNT,chemicals,4377.4
AVTR,pharmaceuticals_biotechnology_and_life_sciences,19327.9
AVY,containers_and_packaging,13920.5
AVYA,software_and_services,987.7
AWI,capital_goods,4369.9
AWK,utilities,29876.5
AWR,utilities,3100.4
AX,banks,2514.0
AXAC,diversified_financials,190.6
AXL,automobiles_and_components,832.2
AXP,diversified_financials,141741.8
AXR,real_estate,64.3
AXS,insurance,4809.6
AXTA,chemicals,5649.2
AYI,capital_goods,6051.0
AYX,software_and_services,4929.1
AZEK,capital_goods,3527.2
AZO,retailing,43603.8
AZRE,utilities,1018.9
AZUL,transportation,1733.6
AZZ,capital_goods,1163.3
B,capital_goods,1851.9
BA,capital_goods,109799.8
BABA,retailing,251281.3
BAC,banks,319017.4
BAH,commercial_and_professional_services,11644.1
BAK,chemicals,7405.4
BALY,consumer_services,1609.6
BAM,diversified_financials,85877.8
BAMR,insurance,1908.3
BANC,banks,1189.7
BAP,banks,11617.2
BARK,retailing,623.2
BAX,health_care_equipment_and_services,38499.6
BB,software_and_services,3812.0
BBAI,software_and_services,1508.9
BBAR,banks,1128.9
BBD,banks,40646.8
BBDO,banks,40646.8
BBLN,health_care_equipment_and_services,1541.8
BBUC,capital_goods,2282.2
BBVA,banks,35635.5
BBW,retailing,287.5
BBWI,retailing,13252.9
BBY,retailing,21525.0
BC,consumer_durables_and_apparel,6004.2
BCC,capital_goods,2981.7
BCE,telecommunication_services,52796.6
BCH,banks,10769.4
BCO,commercial_and_professional_services,3151.6
BCS,banks,31743.7
BDC,technology_hardware_and_equipment,2267.9
BDN,real_estate,2200.6
BDX,health_care_equipment_and_services,75034.3
BE,capital_goods,4136.9
BEDU,consumer_services,69.2
BEKE,real_estate,16316.1
BEN,diversified_financials,13436.8
BEPC,utilities,14101.0
BERY,containers_and_packaging,7867.7
BEST,transportation,198.1
BFAC,diversified_financials,429.1
BFAM,consumer_services,7816.2
BFH,software_and_services,2950.9
BFLY,health_care_equipment_and_services,808.5
BFS,real_estate,1301.4
BG,consumer_staples,17590.3
BGS,consumer_staples,1947.0
BGSF,commercial_and_professional_services,125.7
BH,consumer_services,432.9
BHC,pharmaceuticals_biotechnology_and_life_sciences,7951.4
BHE,technology_hardware_and_equipment,839.1
BHG,insurance,1146.4
BHIL,consumer_staples,720.9
BHLB,banks,1356.0
BHP,metals_and_mining,194989.4
BHR,real_estate,432.1
BHVN,pharmaceuticals_biotechnology_and_life_sciences,7425.2
BIG,retailing,1100.6
BILL,software_and_services,21423.2
BIO,pharmaceuticals_biotechnology_and_life_sciences,16634.1
BIP.PRA,utilities,20203.0
BIP.PRB,utilities,20203.0
BIPC,utilities,5886.3
BJ,consumer_staples,9410.7
BKD,health_care_equipment_and_services,1349.2
BKE,retailing,1678.7
BKH,utilities,5129.1
BKI,software_and_services,10486.7
BKKT,diversified_financials,272.1
BKKT.WS,diversified_financials,272.1
BKSY,commercial_and_professional_services,220.5
BKSY.WS,commercial_and_professional_services,220.5
BKU,banks,3713.0
BLD,consumer_durables_and_apparel,5906.2
BLDR,capital_goods,11248.0
BLK,diversified_financials,106446.2
BLL,containers_and_packaging,28147.8
BLND,software_and_services,1162.0
BLUA,diversified_financials,321.0
BLX,diversified_financials,539.5
BMA,banks,1822.6
BMI,technology_hardware_and_equipment,2561.1
BMO,banks,76857.4
BMY,pharmaceuticals_biotechnology_and_life_sciences,162365.5
BNED,retailing,194.7
BNL,real_estate,3674.7
BNS,banks,81796.4
BOAC,diversified_financials,751.8
BOC,media_and_entertainment,744.2
BODY,consumer_services,555.8
BOH,banks,3263.2
BOOT,retailing,2954.6
BORR,energy,654.5
BOWL,consumer_services,2072.1
BOX,software_and_services,4636.9
BOXD,retailing,751.2
BP,energy,101483.9
BPT,energy,331.5
BQ,retailing,34.4
BR,software_and_services,18057.7
BRBR,consumer_staples,3373.6
BRC,commercial_and_professional_services,2353.2
BRCC,consumer_staples,790.4
BRDG,diversified_financials,551.2
BRDS,transportation,528.3
BRFS,consumer_staples,3520.1
BRMK,diversified_financials,1092.8
BRO,insurance,19863.8
BROS,consumer_services,2777.3
BRSP,diversified_financials,1117.4
BRT,real_estate,442.9
BRX,real_estate,7886.9
BSAC,banks,10125.3
BSAQ,diversified_financials,205.0
BSBR,banks,28081.5
BSIG,diversified_financials,932.9
BSMX,banks,7272.0
BSTZ,diversified_financials,1923.7
BSX,health_care_equipment_and_services,65354.3
BTCM,software_and_services,171.8
BTI,consumer_staples,96869.6
BTU,energy,4294.4
BUD,consumer_staples,116714.5
BUR,diversified_financials,1975.3
BURL,retailing,15040.2
BV,commercial_and_professional_services,1329.6
BVH,consumer_services,583.0
BVN,metals_and_mining,2623.7
BW,capital_goods,704.5
BWA,automobiles_and_components,9222.2
BWXT,capital_goods,5143.2
BX,diversified_financials,82281.5
BXC,capital_goods,667.9
BXMT,diversified_financials,5302.7
BXP,real_estate,19774.1
BY,banks,947.3
BYD,consumer_services,7160.3
BZH,consumer_durables_and_apparel,471.4
C,banks,102765.3
CAAP,transportation,1060.9
